Index,Head.pos.x,Head.pos.y,Head.pos.z,Head.rot.x,Head.rot.y,Head.rot.z,Head.rot.w,LeftHand.pos.x,LeftHand.pos.y,LeftHand.pos.z,LeftHand.rot.x,LeftHand.rot.y,LeftHand.rot.z,LeftHand.rot.w,RightHand.pos.x,RightHand.pos.y,RightHand.pos.z,RightHand.rot.x,RightHand.rot.y,RightHand.rot.z,RightHand.rot.w,
0.30829,0.04049,1.46975,0.43827,-0.20091,-0.27530,0.09807,-0.93500,-0.18756,0.94287,0.57817,0.04697,-0.17223,0.10171,-0.97867,0.10309,1.20751,0.53557,0.46937,0.12424,-0.09363,-0.86919
0.31332,0.04064,1.46972,0.43829,-0.20103,-0.27500,0.09802,-0.93507,-0.18807,0.93817,0.57664,0.03946,-0.17313,0.10350,-0.97865,0.10364,1.20929,0.53490,0.47433,0.12284,-0.09084,-0.86699
0.31934,0.04081,1.46969,0.43831,-0.20121,-0.27466,0.09798,-0.93513,-0.18924,0.93494,0.57510,0.03324,-0.17330,0.10557,-0.97863,0.10483,1.21059,0.53464,0.47914,0.12114,-0.08760,-0.86491
0.32531,0.04099,1.46965,0.43834,-0.20140,-0.27436,0.09796,-0.93518,-0.19008,0.93250,0.57392,0.03049,-0.17241,0.10807,-0.97860,0.10563,1.21096,0.53445,0.48238,0.11942,-0.08505,-0.86361
0.33139,0.04113,1.46963,0.43832,-0.20158,-0.27407,0.09797,-0.93523,-0.19095,0.92889,0.57254,0.02529,-0.17180,0.11087,-0.97855,0.10646,1.21179,0.53406,0.48673,0.11756,-0.08225,-0.86169
0.33715,0.04126,1.46960,0.43833,-0.20177,-0.27380,0.09796,-0.93527,-0.19155,0.92626,0.57142,0.02020,-0.17130,0.11409,-0.97838,0.10778,1.21154,0.53424,0.48950,0.11551,-0.08020,-0.86059
0.34254,0.04137,1.46958,0.43832,-0.20193,-0.27356,0.09796,-0.93530,-0.19231,0.92457,0.57062,0.01789,-0.17007,0.11713,-0.97828,0.10848,1.21226,0.53385,0.49327,0.11396,-0.07786,-0.85886
0.34849,0.04150,1.46958,0.43830,-0.20215,-0.27334,0.09800,-0.93532,-0.19318,0.92572,0.57054,0.01961,-0.16755,0.12224,-0.97806,0.10955,1.21070,0.53434,0.49428,0.11143,-0.07646,-0.85873
0.35362,0.04160,1.46956,0.43828,-0.20235,-0.27313,0.09800,-0.93533,-0.19350,0.92475,0.57020,0.01745,-0.16692,0.12551,-0.97779,0.11071,1.20917,0.53510,0.49462,0.10915,-0.07566,-0.85890
0.36008,0.04172,1.46954,0.43825,-0.20264,-0.27289,0.09800,-0.93534,-0.19434,0.92418,0.56948,0.01569,-0.16612,0.12915,-0.97749,0.11175,1.20761,0.53562,0.49548,0.10663,-0.07437,-0.85884
0.36559,0.04193,1.46956,0.43827,-0.20295,-0.27263,0.09799,-0.93535,-0.19469,0.92557,0.56944,0.01724,-0.16605,0.13172,-0.97713,0.11277,1.20466,0.53679,0.49352,0.10393,-0.07443,-0.86029
0.37097,0.04204,1.46956,0.43824,-0.20322,-0.27244,0.09798,-0.93535,-0.19531,0.92487,0.56894,0.01573,-0.16538,0.13467,-0.97686,0.11368,1.20338,0.53716,0.49444,0.10178,-0.07325,-0.86012
